amp,ang,chi_squares,col,colCI,err,frame,goodfit,molid,offset,roinum,row,rowCI,states,sum,widthc,widthr
359.8067,0.0,15463760.0,73.93689,"(1.3334414, 0.)",0.12105489,177.0,1,90.0,66.634926,1,37.836926,"(1.3334414, 0.)",0,37016.547,2.8113332,2.8113332
273.0967,0.0,17195828.0,76.52157,"(1.788922, 0.)",0.07624632,177.0,1,91.0,67.012955,2,77.066666,"(1.788922, 0.)",0,38548.93,3.391326,3.391326
508.307,0.0,12145637.0,88.743965,"(1.0874827, 0.)",0.22051501,177.0,1,92.0,45.644253,1,61.577824,"(1.0874827, 0.)",0,31002.73,2.3632376,2.3632376
670.5242,0.0,16741854.0,68.50479,"(0.69800836, 0.)",0.16985196,178.0,1,93.0,75.14533,1,39.948555,"(0.69800836, 0.)",0,33298.26,1.6571051,1.6571051
197.02933,0.0,12498014.0,77.01198,"(0., 2.5531664)",0.057041585,178.0,0,94.0,34.348854,2,86.64572,"(0., 2.5531664)",0,25923.648,-3.6703131,-3.6703131
597.3552,0.0,17582068.0,79.22265,"(0.8492191, 0.)",0.1794073,178.0,1,95.0,78.83456,1,49.172855,"(0.8492191, 0.)",0,38487.66,2.0463045,2.0463045
575.51135,0.0,20223052.0,88.75625,"(1.4683516, 0.)",0.23381472,178.0,1,96.0,35.73184,1,62.34972,"(1.4683516, 0.)",0,48653.36,3.2894225,3.2894225
553.94244,0.0,13074044.0,68.53838,"(1.1058588, 0.)",0.25398552,179.0,1,97.0,44.238117,1,38.306015,"(1.1058588, 0.)",0,34960.5,2.5262792,2.5262792
1840.988,0.0,7407565.5,76.633255,"(0.24495034, 0.)",0.22650278,179.0,0,98.0,20.838577,2,81.950806,"(0.24495034, 0.)",0,8216.871,0.42560676,0.42560676
303.92566,0.0,14709780.0,80.44169,"(1.4227173, 0.)",0.09015435,179.0,1,99.0,62.476368,1,44.922485,"(1.4227173, 0.)",0,32039.05,2.7108276,2.7108276
540.8848,0.0,16216722.0,89.792885,"(1.406766, 0.)",0.21923286,179.0,1,100.0,31.641953,1,62.143646,"(1.406766, 0.)",0,33386.57,2.676993,2.676993
-166.56195,0.0,26313664.0,65.443924,"(0., 0.03463596)",0.0010499954,180.0,0,101.0,194.75346,1,45.986855,"(0., 0.03463596)",0,55825.316,-0.27183563,-0.27183563
